"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECE","458","Electromech Energy Conversn","2949","Electrical & Computer Engr","15","4","3","1","0","0","0","0","0","0","0","0","0","0","0","3","Revelo Alonso, Renata Alejandra","26"
"ECE","464","Testing, Reliability and Secur","2949","Electrical & Computer Engr","12","4","0","2","1","0","0","0","0","0","0","0","0","0","0","3","Rao, Wenjing","22"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","8","14","17","7","8","0","0","0","0","0","0","0","0","0","0","5","Cheema, Umer Iftikhar","59"
"ECE","466","Adv Computer Architecture","2949","Electrical & Computer Engr","16","16","10","3","1","0","0","0","0","0","0","0","0","0","0","4","Zhu, Zhichun","50"
"ECE","467","Introduc to VLSI Design","2949","Electrical & Computer Engr","7","13","18","6","3","0","0","0","0","0","0","0","0","0","0","3","Trivedi, Amit","50"
"ECE","491","Digital Speech Processing","2949","Electrical & Computer Engr","11","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","21"
"ECE","491","PowerElectronicsModel&Control","2949","Electrical & Computer Engr","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Shadmand, Mohammad","11"
"ECE","499","Prof. Development Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","1","Devroye, Natasha","58"
"ECE","516","Adaptive Digital Filters","2949","Electrical & Computer Engr","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","13"
"ECE","523","Antenna Theory and Design","2949","Electrical & Computer Engr","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Pai-Yen","10"
"ECE","534","Elements of Info Theory","2949","Electrical & Computer Engr","3","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Devroye, Natasha","11"
"ECE","559","Neural Networks","2949","Electrical & Computer Engr","8","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Koyuncu, Erdem","28"
"ECE","594","Special Topics","2949","Electrical & Computer Engr","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Seferoglu, Hulya","13"
"ECE","595","Departmental Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","0","Partin Vaisband, Inna","28"
"ECE","599","PhD Thesis Research","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Shadmand, Mohammad","10"
"ENER","501","Engineering Project Coord","2323","Mechanical & Industrial Engr","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, William A","10"
"ENER","553","Sustainable Energy","2323","Mechanical & Industrial Engr","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, William A","18"
"ENGR","100","Engr Orientation - No Freshmen","2284","Engineering Admin","0","0","0","0","0","0","0","0","95","0","0","0","0","341","30","2","Narubin Durbin, Simona Ieva","468"
"ENGR","100","Engr Orientation-Freshmen Only","2284","Engineering Admin","0","0","0","0","0","0","0","0","325","0","0","0","0","425","68","29","Narubin Durbin, Simona Ieva","847"
"ENGR","101","BME Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","23","13","0","Narubin Durbin, Simona Ieva","36"
"ENGR","101","CHE Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","27","2","1","Narubin Durbin, Simona Ieva","30"
"ENGR","101","CME Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","12","17","0","Narubin Durbin, Simona Ieva","29"
"ENGR","101","CME Success Seminar - Transfer","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","20","6","0","Narubin Durbin, Simona Ieva","26"
"ENGR","101","CME Success Seminar -Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","15","10","0","Narubin Durbin, Simona Ieva","25"
"ENGR","101","CS Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","1","0","0","0","0","242","34","5","Narubin Durbin, Simona Ieva","282"
"ENGR","101","CS Success Seminar - Transfer","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","92","19","0","Narubin Durbin, Simona Ieva","111"
"ENGR","101","ECE Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","97","20","0","Narubin Durbin, Simona Ieva","117"
"ENGR","101","ECE Success Seminar - Transfer","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","25","3","0","Narubin Durbin, Simona Ieva","28"
"ENGR","101","MIE Success Seminar - Fresh","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","90","11","2","Narubin Durbin, Simona Ieva","103"
"ENGR","101","MIE Success Seminar - Transfer","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","52","4","0","Narubin Durbin, Simona Ieva","56"
"ENGR","111","Pract Additive Manufacturing","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","105","4","4","Grad Asst","113"
"ENGR","294","Intro to CS and ENGR Research","2284","Engineering Admin","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hummel, Joseph E","18"
"ENGR","294","Service Learning Project 1","2284","Engineering Admin","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Darabi, Houshang","19"
"ENGR","394","Service Learning Project 2","2284","Engineering Admin","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Darabi, Houshang","12"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","41","61","28","2","9","0","0","0","0","0","0","0","0","0","0","16","Darabi, Houshang","157"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","89","18","9","2","7","0","0","0","0","0","0","0","0","0","0","10","Haghighi, Azadeh","135"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","29","45","31","10","9","0","0","0","0","0","0","0","0","0","0","9","Li, Lin","133"
"IE","345","Regr Analysis & Forecast","2323","Mechanical & Industrial Engr","18","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","34"
"IE","365","Work Productivity Analysis","2323","Mechanical & Industrial Engr","27","7","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","37"
"IE","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","3","11","3","2","0","0","0","0","0","0","0","0","0","0","0","3","Subramanian, Arunkumar","22"
"IE","396","Senior Design Project","2323","Mechanical & Industrial Engr","14","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Komperda, Jonathan","16"
"IE","441","Ergonomics & Human Factors","2323","Mechanical & Industrial Engr","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jeong, Heejin","11"
"IE","461","Safety Engineering","2323","Mechanical & Industrial Engr","33","17","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Williams, Quintin Levurn","52"
"IE","467","Discrete Event Simulation","2323","Mechanical & Industrial Engr","17","14","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Pan, Yayue","34"
"IE","471","Operations Research I","2323","Mechanical & Industrial Engr","25","11","3","3","0","0","0","0","0","0","0","0","0","0","0","1","He, David Weihua","43"
"IE","473","Stochastic Processes & Queuing","2323","Mechanical & Industrial Engr","37","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","He, David Weihua","54"
"IE","542","Adv Comp Mthds-P&P Design","2323","Mechanical & Industrial Engr","9","10","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Huang, Jida","23"
"IE","594","Data Science 1","2323","Mechanical & Industrial Engr","24","15","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Anahideh, Hadis","43"
"IE","595","Industrial Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","1","Lilley, Carmen M","72"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","14","7","6","5","2","0","0","0","0","0","0","0","0","0","0","5","Manafzadeh, Saeed","39"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","47","25","18","4","1","0","0","0","0","0","2","0","0","0","0","3","Yurkiv, Vitaliy Robert","100"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","36","15","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Lilley, Carmen M","54"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","26","22","10","5","1","0","0","0","0","0","0","0","0","0","0","3","Scott, Michael J","67"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","4","7","14","12","5","0","0","0","0","0","0","0","0","0","0","3","Mirbod, Parisa","45"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","16","15","25","5","2","0","0","0","1","0","0","0","0","0","0","1","Xu, Jie","65"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","25","6","1","0","2","0","0","0","0","0","0","0","0","0","0","2","Abiade, Jeremiah T","36"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","44","11","4","2","0","0","0","0","0","0","0","0","0","0","0","1","Siow, Yeow","62"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","42","16","2","1","3","0","0","0","0","0","0","0","0","0","0","1","Szwalek, Jamison","65"
"ME","261","Materials for Manufacturing","2737","Civil, Matls & Env Engineering","7","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","McNallan, Michael J","20"
"ME","308","Mechanical Vibrations","2323","Mechanical & Industrial Engr","35","18","11","9","8","0","0","0","2","0","0","0","0","0","0","5","Siow, Yeow","88"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","38","6","1","6","0","0","0","0","0","0","0","0","0","0","0","4","Kim, Myunghee","55"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","10","20","12","1","3","0","0","0","1","0","0","0","0","0","0","6","Reckinger, Scott J","53"
"ME","320","Mechanisms&Dynamics/Machinery","2323","Mechanical & Industrial Engr","28","18","13","7","4","0","0","0","0","0","0","0","0","0","0","4","Brown, Michael A","74"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","3","8","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Anand, Sushant","18"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","14","26","8","0","0","0","0","0","0","0","0","0","0","0","0","3","Jung, Eunjung","51"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","11","10","9","4","6","0","0","0","1","0","0","0","0","0","0","4","Lynch, Patrick T","45"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","12","15","18","4","2","0","0","0","0","0","0","0","0","0","0","4","Megaridis, Constantine M","55"
"ME","341","Exp Methods in Mech Engr","2323","Mechanical & Industrial Engr","46","16","6","4","2","0","0","0","1","0","0","0","0","0","0","1","Szwalek, Jamison","76"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","10","12","12","10","6","0","0","0","0","0","0","0","0","0","0","4","Hatami Marbini, Hamed","54"
"ME","370","Mechanical Engineering Design","2323","Mechanical & Industrial Engr","21","13","11","5","2","0","0","0","0","0","0","0","0","0","0","3","Bhounsule, Pranav Audhut","55"
"ME","370","Mechanical Engineering Design","2323","Mechanical & Industrial Engr","12","20","6","1","1","0","0","0","0","0","0","0","0","0","0","2","Finan, John Desmond","42"
"ME","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","46","38","25","1","1","0","0","0","0","0","0","0","0","0","0","3","Subramanian, Arunkumar","114"
"ME","396","Senior Design I","2323","Mechanical & Industrial Engr","14","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Michael A","20"
"ME","396","Senior Design I","2323","Mechanical & Industrial Engr","76","18","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Komperda, Jonathan","100"
"ME","396","Senior Design Project","2323","Mechanical & Industrial Engr","29","11","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Brown, Michael A","48"
"ME","401","Applied Stress Analysis I","2323","Mechanical & Industrial Engr","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Shahbazian-Yassar, Reza","10"
"ME","411","Mechatronics I","2323","Mechanical & Industrial Engr","23","7","0","0","0","0","0","0","0","0","1","0","0","0","0","2","Cetin, Sabri","33"
"ME","412","Dynamic Systems Analysis I","2323","Mechanical & Industrial Engr","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cetin, Sabri","15"
"ME","424","Industrial Energy Mgmt","2323","Mechanical & Industrial Engr","11","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, William A","27"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","6","2","9","4","1","0","0","0","1","0","0","0","0","0","0","3","Aggarwal, Suresh K","26"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","18","19","11","3","2","0","0","0","0","0","0","0","0","0","0","1","Salehi-Khojin, Amin","54"
"ME","429","Internal Combustion Engines","2323","Mechanical & Industrial Engr","7","7","7","0","0","0","0","0","1","0","0","0","0","0","0","0","Manafzadeh, Saeed","22"
"ME","494","ME Math","2323","Mechanical & Industrial Engr","7","10","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Yarin, Alexander","25"
"ME","499","Prof Development Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","Reckinger, Scott J","40"
"ME","504","Computer Analysis/Mult Syst I","2323","Mechanical & Industrial Engr","6","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Shabana, Ahmed","17"
"ME","542","Adv Comp Mthds- P&P Design","2323","Mechanical & Industrial Engr","6","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Huang, Jida","21"
"ME","562","Biomedical Implants","2437","Biomedical Eng - Engineering","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mathew Thoppil, Mathew","12"
"ME","594","Assistive Robotics","2323","Mechanical & Industrial Engr","8","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Myunghee","15"
"ME","594","Computational Compressible Flo","2323","Mechanical & Industrial Engr","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mashayek, Farzad","10"
"ME","594","Microsystems for Biomedical Ap","2323","Mechanical & Industrial Engr","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jung, Eunjung","14"
"ME","595","Mechanical Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","132","0","1","Lilley, Carmen M","133"
