"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","23","25","22","6","4","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","80"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","42","39","30","15","4","0","0","0","0","0","0","0","0","0","0","1","Gunderman, Lane Gabriel","131"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banerjee, Aritra","26"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","14","22","17","1","0","0","0","0","1","0","0","0","0","0","0","2","McGinn, Christine","57"
"ECE","350","Principles of Auto Control","2949","Electrical & Computer Engr","24","28","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Jin, Ning","57"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","9","34","12","1","1","0","0","0","0","0","0","0","0","0","0","2","Pal, Debjit","59"
"ECE","394","Contextual Mid-Year Design","2949","Electrical & Computer Engr","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","10"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","90","36","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","137"
"ECE","407","Pattern Recognition I","2949","Electrical & Computer Engr","28","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Cetin, Ahmet Enis","69"
"ECE","412","Intro to Filter Synthesis","2949","Electrical & Computer Engr","12","9","9","9","5","0","0","0","0","0","0","0","0","0","0","4","Caliskan, Vahe","48"
"ECE","415","Imag Analysis & Compt Visn I","2949","Electrical & Computer Engr","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","19"
"ECE","418","Statist Digit Signa Proc","2949","Electrical & Computer Engr","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","10"
"ECE","424","RF & Microwave Engineering","2949","Electrical & Computer Engr","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Pai-Yen","15"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","16","17","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","37"
"ECE","449","Micromachining & Sensors","2949","Electrical & Computer Engr","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Paprotny, Igor","13"
"ECE","452","Robotics: Algorithm/Control","2949","Electrical & Computer Engr","3","5","6","2","0","0","0","0","0","0","0","0","0","0","0","1","Zefran, Milos","17"
"ECE","454","Mech Embed Design","2949","Electrical & Computer Engr","13","12","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Paprotny, Igor","27"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","5","11","2","13","2","0","0","1","0","0","0","0","0","0","0","3","Dutt, Shantanu S","37"
"ECE","466","Computer Architecture","2949","Electrical & Computer Engr","5","9","17","7","2","0","0","0","0","0","0","0","0","0","0","0","Roohi, Arman","40"
"ECE","467","Introduc to VLSI Design","2949","Electrical & Computer Engr","14","12","12","8","1","0","0","0","0","0","0","0","0","0","0","0","Partin Vaisband, Inna","47"
"ECE","469","HDL based System Design","2949","Electrical & Computer Engr","11","5","0","1","1","0","0","0","0","0","0","0","0","0","0","1","Rao, Wenjing","19"
"ECE","491","Information and Learning","2949","Electrical & Computer Engr","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ohannessian, Mesrob Ichkhan","11"
"ECE","499","Prof. Development Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","76","0","0","Kosmach, James","76"
"ECE","520","Electromagnetic Field Theory","2949","Electrical & Computer Engr","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vital, Dieff","15"
"ECE","542","Adv Semiconductor Devices","2949","Electrical & Computer Engr","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shi, Junxia","14"
"ECE","545","Adv Power-Elect Design","2949","Electrical & Computer Engr","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Shadmand, Mohammad","11"
"ECE","550","Linear Systems","2949","Electrical & Computer Engr","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zefran, Milos","13"
"ECE","567","Advanced VLSI Design","2949","Electrical & Computer Engr","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trivedi, Amit","16"
"ECE","594","Quantum","2949","Electrical & Computer Engr","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chase, Zizwe","36"
"ECE","595","Departmental Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","Gunderman, Lane Gabriel","32"
"ECE","599","PhD Thesis Research","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Partin Vaisband, Inna","12"
"ECE","599","PhD Thesis Research","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Shadmand, Mohammad","10"
"ENGR","100","BME Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","3","0","0","0","0","27","1","0","Narubin Durbin, Simona Ieva","31"
"ENGR","100","CHE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","6","0","0","0","0","16","0","2","Narubin Durbin, Simona Ieva","24"
"ENGR","100","CME Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","7","0","0","0","0","28","0","0","Narubin Durbin, Simona Ieva","35"
"ENGR","100","CS Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","1","7","0","0","0","0","77","2","1","Narubin Durbin, Simona Ieva","88"
"ENGR","100","ECE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","9","0","0","0","0","47","1","1","Narubin Durbin, Simona Ieva","58"
"ENGR","100","Engineering Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","9","0","0","0","0","0","66","0","1","Narubin Durbin, Simona Ieva","76"
"ENGR","100","MIE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","1","11","0","0","0","0","77","0","1","Narubin Durbin, Simona Ieva","90"
"ENGR","394","Dusable Scholar II","2284","Engineering Admin","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abiade, Jeremiah T","16"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","28","20","8","3","2","0","0","0","0","0","0","0","0","0","0","1","Haghighi, Azadeh","62"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","21","15","25","16","11","0","0","0","0","0","0","0","0","0","0","12","Nicolsen, Brynne E","100"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","14","28","24","6","0","0","0","0","0","0","0","0","0","0","0","3","He, David Weihua","75"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","16","9","16","5","2","0","0","0","1","0","0","0","0","0","0","1","Huang, Jida","50"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","21","14","9","3","3","0","0","0","0","0","0","0","0","0","0","3","Kim, Hyungil","53"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","16","36","20","15","9","0","0","0","1","0","0","0","0","0","0","6","Nicolsen, Brynne E","103"
"IE","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shahbazian-Yassar, Reza","16"
"IE","397","Senior Design Il","2323","Mechanical & Industrial Engr","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Michael A","22"
"IE","442","Design &Analysis of Experiment","2323","Mechanical & Industrial Engr","11","13","9","0","1","0","0","0","0","0","0","0","0","0","0","0","Tejada Lopez, Carla A","34"
"IE","446","Adv Qual Control & Reliability","2323","Mechanical & Industrial Engr","10","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0","Huang, Jida","32"
"IE","463","Design & Material Handling","2323","Mechanical & Industrial Engr","22","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","29"
"IE","466","Analytics & Inventory Control","2323","Mechanical & Industrial Engr","19","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","27"
"IE","472","Operations Research II","2323","Mechanical & Industrial Engr","14","32","2","0","0","0","0","0","0","0","0","0","0","0","0","0","He, David Weihua","48"
"IE","494","Supply Chain Management","2323","Mechanical & Industrial Engr","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","18"
"IE","499","Prof Development Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Nicolsen, Brynne E","18"
"IE","594","Data Science II","2323","Mechanical & Industrial Engr","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Anahideh, Hadis","12"
"IE","594","VR & AR for Industry","2323","Mechanical & Industrial Engr","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Hyungil","12"
"IE","595","Industrial Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","Hatami Marbini, Hamed","55"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","28","24","21","10","11","0","0","0","0","0","0","0","0","0","0","4","Manafzadeh, Saeed","98"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","11","10","9","4","3","0","0","0","0","0","0","0","0","0","0","5","Pourarian, Shokouh","42"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","49","36","21","11","4","0","0","0","0","0","0","0","0","0","0","3","Manafzadeh, Saeed","124"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","Anand, Sushant","31"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","28","29","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Jung, Eunjung","60"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","15","16","6","7","0","0","0","0","0","0","0","0","0","0","0","0","Abiade, Jeremiah T","44"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","40","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Siow, Yeow","43"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","24","14","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Szwalek, Jamison","44"
"ME","261","Materials for Manufacturing","2737","Civil, Matls & Env Engineering","15","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","23"
"ME","308","Mechanical Vibrations","2323","Mechanical & Industrial Engr","9","8","6","5","2","0","0","0","0","0","0","0","0","0","0","0","Nicolsen, Brynne E","30"
"ME","308","Mechanical Vibrations","2323","Mechanical & Industrial Engr","35","13","4","3","0","0","0","0","0","0","0","0","0","0","0","0","Siow, Yeow","55"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","24","18","3","0","0","0","0","1","0","0","0","0","0","0","0","0","Cetin, Sabri","46"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","8","12","11","8","0","0","0","0","0","0","0","0","0","0","0","1","Shabana, Ahmed","40"
"ME","320","Mechanisms&Dynamics/Machinery","2323","Mechanical & Industrial Engr","50","32","16","2","1","0","0","0","0","0","0","0","0","0","0","1","Brown, Michael A","102"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","Anand, Sushant","39"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","28","19","12","0","0","0","0","0","0","0","0","0","0","0","0","0","Jung, Eunjung","59"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","10","15","12","12","5","0","0","0","0","0","0","0","0","0","0","1","Ghashami, Mohammad","55"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","8","4","6","2","6","0","0","0","0","0","0","0","0","0","0","2","Lynch, Patrick T","28"
"ME","328","Numerical Methods in ME","2323","Mechanical & Industrial Engr","37","23","17","12","2","0","0","0","0","0","0","0","0","0","0","0","Pourarian, Shokouh","91"
"ME","341","Exp Methods in Mech Engr","2323","Mechanical & Industrial Engr","80","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Szwalek, Jamison","97"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","26","10","8","5","1","0","0","0","0","0","0","0","0","0","0","0","Hatami Marbini, Hamed","50"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","51","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Siow, Yeow","55"
"ME","370","Mechanical Engineering Design","2323","Mechanical & Industrial Engr","7","15","16","7","6","0","0","0","0","0","0","0","0","0","0","3","Bhounsule, Pranav Audhut","54"
"ME","370","Mechanical Engineering Design","2323","Mechanical & Industrial Engr","21","25","8","0","0","0","0","0","0","0","0","0","0","0","0","0","Finan, John Desmond","54"
"ME","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","18","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Abiade, Jeremiah T","27"
"ME","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","31","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Shahbazian-Yassar, Reza","39"
"ME","397","Senior Design Il","2323","Mechanical & Industrial Engr","70","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Brown, Michael A","80"
"ME","397","Senior Design Il","2323","Mechanical & Industrial Engr","47","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Komperda, Jonathan","74"
"ME","401","Applied Stress Analysis I","2323","Mechanical & Industrial Engr","46","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shahbazian-Yassar, Reza","60"
"ME","415","Propulsion Theory","2323","Mechanical & Industrial Engr","8","5","2","1","1","0","0","0","0","0","0","0","0","0","0","2","Brezinsky, Kenneth","19"
"ME","494","Data Science &Machine Learning","2323","Mechanical & Industrial Engr","46","10","1","0","1","0","0","0","1","0","0","0","0","0","0","1","Sankaranarayanan, Subramanian","60"
"ME","499","Prof Development Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","131","0","0","Nicolsen, Brynne E","131"
"ME","521","Heat Conduction","2323","Mechanical & Industrial Engr","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Manafzadeh, Saeed","20"
"ME","547","Adv Concepts/Comptr-Aided Engr","2323","Mechanical & Industrial Engr","9","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Hatami Marbini, Hamed","18"
"ME","594","Control of Robotic Arms & Legs","2323","Mechanical & Industrial Engr","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Bhounsule, Pranav Audhut","24"
"ME","595","Mechanical Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","106","2","0","Hatami Marbini, Hamed","108"
"ME","599","PhD Thesis Research","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Sankaranarayanan, Subramanian","11"
"MENG","400","Engineering Law","2284","Engineering Admin","26","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Neiberg, Maurine Jo","27"
"MENG","401","Engineering Management","2284","Engineering Admin","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Ataei, Hossein","27"
"MENG","404","Math Fundamentals AI Engineers","2284","Engineering Admin","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Shulman, Andrew M","17"
