"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CHE","433","Aspen Plus Process Simulation","2709","Chemical Engrg","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Caracotsios, Michael","30"
"CHE","451","Renewable Energy Technologies","2709","Chemical Engrg","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Al-Hallaj, Said","15"
"CHE","499","Professional Develpmnt Seminar","2709","Chemical Engrg","0","0","0","0","0","0","0","1","1","0","0","0","0","56","0","0","Zdunek, Alan","58"
"CHE","501","Advanced Thermodynamics","2709","Chemical Engrg","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Sangil","11"
"CHE","520","Transport Phenomena","2709","Chemical Engrg","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Wedgewood, Lewis E","10"
"CHE","595","Seminar In Chem Engr Research","2709","Chemical Engrg","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","27"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","24","10","2","0","4","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","41"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","44","20","36","23","8","0","0","0","0","0","0","0","0","0","0","9","Karatas, Aslihan","140"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","30","35","24","4","2","0","0","0","0","0","0","0","0","0","0","6","Karpov, Eduard","101"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","13","6","11","12","7","0","0","0","0","0","0","0","0","0","0","4","Chi, Sheng-Wei","53"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","25","8","6","1","2","0","0","0","0","0","0","0","0","0","0","0","Abokifa, Ahmed","42"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","23","24","30","6","4","0","0","0","1","0","0","0","0","0","0","5","Daly, Matthew","93"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","11","17","13","2","0","0","0","0","0","0","0","0","0","0","0","1","Kadkhodaei, Sara","44"
"CME","297","Civil Env Eng Drawing Design","2737","Civil, Matls & Env Engineering","28","3","1","2","0","0","0","0","1","0","0","0","0","0","0","9","Peiravian, Farideddin","44"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","15","12","9","3","0","0","0","0","0","0","0","0","0","0","0","1","Issa, Mohsen","40"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","24","24","5","1","0","0","0","0","0","0","0","0","0","0","0","2","Iranmanesh, Amirhossein","56"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","33","18","2","0","0","0","0","0","5","0","0","0","0","0","0","4","Peiravian, Farideddin","62"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","14","15","7","1","1","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","38"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","22","21","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","49"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","31","18","2","0","0","0","0","0","1","0","0","0","0","0","0","1","Reddy, Krishna R","53"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","12","12","18","5","0","0","0","0","1","0","0","0","0","0","0","0","Khodadoust, Amid","48"
"CME","396","Civil Engr Systems Design","2737","Civil, Matls & Env Engineering","78","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","88"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","25","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Peiravian, Farideddin","39"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","26","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","34"
"CME","406","Bridge Design I","2737","Civil, Matls & Env Engineering","15","11","3","1","0","0","0","0","2","0","0","0","0","0","0","0","Issa, Mohsen","32"
"CME","415","Environmental Geotechnology","2737","Civil, Matls & Env Engineering","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","22"
"CME","427","Engineering Hydrology","2737","Civil, Matls & Env Engineering","10","8","3","3","0","0","0","0","1","0","0","0","0","0","0","0","Burke, Christopher B.","25"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","13","14","13","4","1","0","0","0","2","0","0","0","0","0","0","7","Foster, Craig","54"
"CME","485","Construction Engrg Management","2737","Civil, Matls & Env Engineering","16","24","13","2","1","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","56"
"CME","494","Decision Mkg&Risk Mgmt in Cons","2737","Civil, Matls & Env Engineering","14","21","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Karatas, Aslihan","36"
"CME","508","Urban Travel Forecasting","2737","Civil, Matls & Env Engineering","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","12"
"CME","510","Adv Desgn Prestressed Concrete","2737","Civil, Matls & Env Engineering","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","14"
"CME","518","Pollution Prevention","2737","Civil, Matls & Env Engineering","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","11"
"CME","536","Nondestructv Testing/Concrete","2737","Civil, Matls & Env Engineering","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Farhad","15"
"CME","584","Ceramic Materials Engineering","2737","Civil, Matls & Env Engineering","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McNallan, Michael J","10"
"CME","585","Construction Engrg Project","2737","Civil, Matls & Env Engineering","21","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","28"
"CME","587","Construction Estimating & Sch","2737","Civil, Matls & Env Engineering","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Karatas, Aslihan","22"
"CME","594","Applied Data Science","2737","Civil, Matls & Env Engineering","27","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Derrible, Sybil Jean Marie","31"
"CME","594","Behav of Reinforced Concrete","2737","Civil, Matls & Env Engineering","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sneed, Lesley H","18"
"CME","594","Systems Thinking & Policy App","2737","Civil, Matls & Env Engineering","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Spearing, Lauryn","14"
"CME","594","Value Engineering","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Kasi, Muthiah","12"
"CS","100","Discovering Computer Science","2699","Computer Science","19","5","1","5","10","0","0","0","0","0","0","0","0","0","0","11","Bell, John T","51"
"CS","107","Intro Comp & Programming","2699","Computer Science","14","17","11","6","9","0","0","0","0","0","0","0","0","0","0","7","Solworth, Jon A","64"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","76","67","42","19","27","0","0","0","1","0","0","0","0","0","0","24","Lillis, John P","256"
"CS","111","Program Design I","2699","Computer Science","158","91","52","20","87","0","0","0","0","0","0","0","0","0","0","32","Reckinger, Shanon Marie","440"
"CS","112","Program Design I Bio Problems","2699","Computer Science","28","32","11","9","18","0","0","0","0","0","0","0","0","0","0","16","Theys, Mitchell D","114"
"CS","141","Program Design II","2699","Computer Science","48","38","33","11","8","0","0","0","1","0","0","0","0","0","0","20","Kidane, Ellen G","159"
"CS","141","Program Design II","2699","Computer Science","44","43","34","21","4","0","0","0","0","0","0","0","0","0","0","14","Riazi, Zeinab","160"
"CS","151","Foundations of Computing","2699","Computer Science","80","46","34","3","2","0","0","0","0","0","4","0","0","0","0","10","McCarty, Evan","179"
"CS","151","Foundations of Computing","2699","Computer Science","53","74","38","3","7","0","0","0","0","0","0","0","0","0","0","10","Sidiropoulos, Anastasios","185"
"CS","211","Programming Practicum","2699","Computer Science","28","18","14","7","3","0","0","0","0","0","0","0","0","0","0","2","Kidane, Ellen G","72"
"CS","211","Programming Practicum","2699","Computer Science","76","65","80","29","18","0","0","0","2","0","0","0","0","0","0","25","Reed, Dale F","295"
"CS","251","Data Structures","2699","Computer Science","175","60","52","14","16","0","0","0","0","0","0","0","0","0","0","47","Koehler, Adam Thomas","364"
"CS","261","Machine Organization","2699","Computer Science","59","53","59","36","19","0","0","0","0","0","0","0","0","0","0","28","Theys, Mitchell D","254"
"CS","294","Special Topics in CS","2699","Computer Science","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Revelo Alonso, Renata Alejandra","14"
"CS","294","Undergraduate TA Seminar","2699","Computer Science","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","28"
"CS","294","Web App Development","2699","Computer Science","3","0","0","0","0","0","0","0","0","0","24","0","0","0","0","3","Hayes, David P","30"
"CS","301","Languages and Automata","2699","Computer Science","86","53","35","17","20","0","0","0","3","0","0","0","0","0","0","8","Bello Lander, Gonzalo Alejandro","222"
"CS","341","Programming Language Concepts","2699","Computer Science","64","49","51","20","13","0","0","0","1","0","0","0","0","0","0","7","Troy, Patrick A","205"
"CS","342","Software Design","2699","Computer Science","93","64","38","16","9","0","0","0","3","0","0","0","0","0","0","15","Hallenbeck, Mark","238"
"CS","361","Systems Programming","2699","Computer Science","48","89","52","7","2","0","0","0","3","0","0","0","0","0","0","4","Vamanan, Balajee","205"
"CS","362","Computer Design","2699","Computer Science","85","52","24","4","12","0","0","0","7","0","0","0","0","0","0","3","Diazh, Diana Mabel","187"
"CS","377","Communication and Ethics","2699","Computer Science","95","18","2","3","0","0","0","0","0","0","1","0","0","0","0","3","Burton, Emanuelle Neuman","122"
"CS","377","Communication and Ethics","2699","Computer Science","58","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Clayville, Kristel","62"
"CS","378","Framework-based Development","2699","Computer Science","30","22","9","7","0","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","69"
"CS","394","IXD - Interdisc. Res. & Dev. I","2699","Computer Science","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","17"
"CS","411","Artificial Intelligence I","2699","Computer Science","20","12","7","0","0","0","0","0","0","0","0","0","0","0","0","5","Gmytrasiewicz, Piotr","44"
"CS","411","Artificial Intelligence I","2699","Computer Science","32","13","5","3","3","0","0","0","0","0","0","0","0","0","0","2","Kash, Ian Alexander","58"
"CS","412","Intro to Machine Learning","2699","Computer Science","24","9","5","1","0","0","0","0","0","0","0","0","0","0","0","4","Ravi, Sathya","43"
"CS","412","Intro to Machine Learning","2699","Computer Science","25","17","4","0","2","0","0","0","0","0","0","0","0","0","0","1","Zhang, Xinhua","49"
"CS","415","Computer Vision I","2699","Computer Science","12","9","2","1","0","0","0","0","0","0","19","0","0","0","0","3","Tang, Wei","46"
"CS","418","Introduction to Data Science","2699","Computer Science","45","12","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Diazh, Diana Mabel","61"
"CS","418","Introduction to Data Science","2699","Computer Science","50","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Medya, Sourav","66"
"CS","421","Language Processing","2699","Computer Science","53","9","2","0","0","0","0","0","0","0","0","0","0","0","0","3","Parde, Natalie","67"
"CS","422","User Interface Design","2699","Computer Science","30","24","7","0","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","61"
"CS","422","User Interface Design","2699","Computer Science","44","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Michaelis, Joseph","55"
"CS","424","Visual Analytics","2699","Computer Science","45","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Miranda, Fabio","49"
"CS","428","Virtual and Augmented Reality","2699","Computer Science","24","8","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Johnson, Andrew E","38"
"CS","440","Software Engr I","2699","Computer Science","29","34","4","1","2","0","0","0","0","0","0","0","0","0","0","2","Bell, John T","72"
"CS","441","Cloud Computing Objects","2699","Computer Science","21","8","9","2","0","0","0","0","1","0","0","0","0","0","0","11","Grechanik, Mark","52"
"CS","450","Intro to Networking","2699","Computer Science","13","10","7","4","1","0","0","0","0","0","0","0","0","0","0","7","Kshemkalyani, Ajay D","42"
"CS","453","Intro Parallel Distrib Process","2699","Computer Science","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Kshemkalyani, Ajay D","12"
"CS","461","Operating Systems","2699","Computer Science","5","3","4","0","1","0","0","0","0","0","0","0","0","0","0","6","Solworth, Jon A","19"
"CS","466","Adv Computer Architecture","2949","Electrical & Computer Engr","5","5","6","3","0","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","19"
"CS","473","Compiler Design","2699","Computer Science","26","9","8","4","1","0","0","0","0","0","0","0","0","0","0","3","Ganchinho de Pina, Luis Gabriel","51"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","17","19","12","5","2","0","0","0","3","0","0","0","0","0","0","2","Buy, Ugo A","60"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","1","3","3","1","2","0","0","0","0","0","0","0","0","0","0","8","Grechanik, Mark","18"
"CS","476","Programming Language Dsgn","2699","Computer Science","30","3","2","0","2","0","0","0","1","0","0","0","0","0","0","0","Mansky, William Ernest","38"
"CS","477","Computing Law Policy & Ethics","2699","Computer Science","20","10","5","0","2","0","0","0","1","0","0","0","0","0","0","1","McCarty, Evan","39"
"CS","478","Development of Mobile Apps","2699","Computer Science","27","16","11","5","0","0","0","0","0","0","0","0","0","0","0","1","Buy, Ugo A","60"
"CS","479","Wearables Technology Lab","2437","Biomedical Eng - Engineering","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","13"
"CS","480","Database Systems","2699","Computer Science","65","33","16","0","3","0","0","0","2","0","0","0","0","0","0","1","Hayes, David P","120"
"CS","484","Secure Web App Development","2699","Computer Science","19","19","13","4","2","0","0","0","0","0","0","0","0","0","0","2","Kanich, Chris","59"
"CS","491","Seminar","2699","Computer Science","0","45","0","0","4","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","49"
"CS","494","Natural User Interactions","2699","Computer Science","9","6","4","1","0","0","0","0","0","0","0","0","0","0","0","2","Soni, Nikita Nandish","22"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","114","1","4","Bell, John T","119"
"CS","506","Intro to Quantum Computing","2699","Computer Science","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DasGupta, Bhaskar","32"
"CS","514","App Artificial Intelligence","2699","Computer Science","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","17"
"CS","520","Causal Inference and Learning","2699","Computer Science","21","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Zheleva, Elena","33"
"CS","522","Human-Computer Interaction","2699","Computer Science","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kerne, Andrew","16"
"CS","529","Visual Data Science","2699","Computer Science","34","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Marai, Georgeta-Elisabeta","44"
"CS","559","Neural Networks","2949","Electrical & Computer Engr","32","7","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Koyuncu, Erdem","45"
"CS","582","Information Retrieval","2699","Computer Science","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caragea, Cornelia Alexandra","42"
"CS","583","Data Mining & Text Mining","2699","Computer Science","17","9","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Liu, Bing","30"
"CS","584","Advanced Data Mining","2699","Computer Science","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yu, Philip S","19"
"CS","590","Research Methods in CS","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","Di Eugenio, Barbara","21"
"CS","591","Computer Science Internship","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","Di Eugenio, Barbara","17"
