"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CME","207","Engineering Prob & Econ","2737","Civil, Matls & Env Engineering","6","7","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Banjavcic, Scott David","18"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","20","21","14","0","3","0","0","0","0","0","0","0","0","0","0","2","Abokifa, Ahmed","60"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","17","29","27","9","4","0","0","0","0","0","0","0","0","0","0","2","Daly, Matthew","88"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","10","15","20","0","0","0","0","0","0","0","0","0","0","0","0","1","Karpov, Eduard","46"
"CME","297","Civil Env Eng Drawing Design","2737","Civil, Matls & Env Engineering","36","3","1","0","0","0","0","0","7","0","0","0","0","0","0","1","Peiravian, Farideddin","48"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","11","21","19","2","0","0","0","0","0","0","0","0","0","0","0","2","Issa, Mohsen","55"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","18","10","6","2","0","0","0","0","0","0","0","0","0","0","0","1","Ozevin, Didem","37"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","13","11","6","3","2","0","0","0","0","0","0","0","0","0","0","4","Zou, Bo","39"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","19","15","4","2","0","0","0","0","0","0","0","0","0","0","0","1","Iranmanesh, Amirhossein","41"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","9","10","6","2","1","0","0","0","0","0","0","0","0","0","0","2","Banjavcic, Scott David","30"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","23","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Reddy, Krishna R","37"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","10","18","19","5","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","52"
"CME","400","Adv Design Concrete Structures","2737","Civil, Matls & Env Engineering","12","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","24"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","10","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","29"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","30","27","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","62"
"CME","408","Traffic Engineer & Design","2737","Civil, Matls & Env Engineering","31","5","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Peiravian, Farideddin","38"
"CME","410","Prestress Concret Struct Desgn","2737","Civil, Matls & Env Engineering","5","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","21"
"CME","421","Water Treatment Design","2737","Civil, Matls & Env Engineering","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","11"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","39","31","15","0","0","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","85"
"CME","486","Construction Equipment","2737","Civil, Matls & Env Engineering","21","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","37"
"CME","488","Sustainable Construction","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Karatas, Aslihan","25"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","36","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","38"
"CME","494","Infrastructure Management","2737","Civil, Matls & Env Engineering","16","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Spearing, Lauryn","26"
"CME","494","Rail Transportation","2737","Civil, Matls & Env Engineering","28","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Peiravian, Farideddin","36"
"CME","497","Capstone Design","2737","Civil, Matls & Env Engineering","65","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","77"
"CME","514","Sustainable Engineering","2737","Civil, Matls & Env Engineering","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","25"
"CME","560","Advanced Crystallography","2737","Civil, Matls & Env Engineering","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Daly, Matthew","10"
"CME","572","Adv Thermodynmcs Of Materials","2737","Civil, Matls & Env Engineering","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kadkhodaei, Sara","10"
"CME","586","Construction Regulations","2737","Civil, Matls & Env Engineering","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Ataei, Hossein","17"
"CME","594","Applied Data Science","2737","Civil, Matls & Env Engineering","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Derrible, Sybil Jean Marie","18"
"CME","594","Pre Constr & Contract Administ","2737","Civil, Matls & Env Engineering","14","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Karatas, Aslihan","15"
"CS","107","Intro Comp & Programming","2699","Computer Science","49","33","35","7","11","0","0","0","0","0","0","0","0","0","0","9","Bell, John T","144"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","101","80","43","12","7","0","0","0","0","0","0","0","0","0","0","9","Theys, Mitchell D","252"
"CS","111","Program Design I","2699","Computer Science","12","11","17","13","21","0","0","0","0","0","0","0","0","0","0","15","Hayes, David P","89"
"CS","111","Program Design I","2699","Computer Science","17","9","9","16","15","0","0","0","0","0","0","0","0","0","0","11","Reckinger, Shanon Marie","77"
"CS","113","Program Design I Law & Policy","2699","Computer Science","19","4","6","7","9","0","0","0","2","0","0","0","0","0","0","7","Sloan, Robert Hal","54"
"CS","141","Program Design II","2699","Computer Science","88","73","37","13","6","0","0","0","0","0","0","0","0","0","0","10","Hodges, Mark Richard","227"
