"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECE","533","Advanced Computer Comm","2949","Electrical & Computer Engr","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Seferoglu, Hulya","12"
"ECE","534","Elements of Info Theory","2949","Electrical & Computer Engr","9","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Devroye, Natasha","17"
"ECE","540","Physics Semicond Devices","2949","Electrical & Computer Engr","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shi, Junxia","11"
"ECE","559","Neural Networks","2949","Electrical & Computer Engr","34","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Koyuncu, Erdem","57"
"ECE","565","Physical Design Automation","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","Dutt, Shantanu S","10"
"ECE","568","Advanced Micro Arch","2949","Electrical & Computer Engr","17","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Zhang, Zhao","24"
"ECE","572","Nanoscale Semiconduc Stru","2949","Electrical & Computer Engr","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Stroscio, Michael","31"
"ECE","594","Convex Optimization","2949","Electrical & Computer Engr","10","10","11","4","0","0","0","0","1","0","0","0","0","0","0","2","Han, Shuo","38"
"ECE","595","Departmental Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","53","2","0","Ohannessian, Mesrob Ichkhan","55"
"ENER","424","Energy Mgmt & Conservation","2323","Mechanical & Industrial Engr","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ryan, William A","18"
"ENER","501","Engineering Project Coord","2323","Mechanical & Industrial Engr","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, William A","11"
"ENER","554","Nuclear Power Generation","2323","Mechanical & Industrial Engr","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, William A","16"
"ENGR","100","Engr Orientation - Freshmen","2284","Engineering Admin","0","0","0","0","0","0","0","0","181","0","0","0","0","325","16","2","Narubin Durbin, Simona Ieva","524"
"ENGR","100","Engr Orientation - NO Freshmen","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","156","0","0","258","146","8","Narubin Durbin, Simona Ieva","568"
"ENGR","101","BIOE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","1","0","0","42","2","0","Narubin Durbin, Simona Ieva","45"
"ENGR","101","CHE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","12","0","0","13","3","0","Narubin Durbin, Simona Ieva","28"
"ENGR","101","CME Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","8","0","0","47","15","1","Narubin Durbin, Simona Ieva","71"
"ENGR","101","CS Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","3","0","0","222","25","1","Narubin Durbin, Simona Ieva","251"
"ENGR","101","ECE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","67","5","0","Narubin Durbin, Simona Ieva","72"
"ENGR","101","MIE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","126","25","2","Narubin Durbin, Simona Ieva","153"
"ENGR","111","Pract Additive Manufacturing","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","84","7","0","Grad Asst","91"
"ENGR","289","Cooperative Engr Practice","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","34","1","0","Coppola-Conroy, Rosemarie","35"
"ENGR","294","Intro to CS and ENGR Research","2284","Engineering Admin","27","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Hummel, Joseph E","30"
"ENGR","294","Service Learning Project 1","2284","Engineering Admin","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Darabi, Houshang","13"
"ENGR","394","Service Learning Project 2","2284","Engineering Admin","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Darabi, Houshang","15"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","66","60","10","12","3","0","0","0","0","0","0","0","0","0","0","12","Darabi, Houshang","163"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","18","21","13","4","3","0","0","0","0","0","0","0","0","0","0","7","Hu, Mengqi","66"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","56","13","5","1","1","0","0","0","0","0","0","0","0","0","0","3","Haghighi, Azadeh","79"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","55","21","11","3","9","0","0","0","0","0","0","0","0","0","0","4","Jeong, Heejin","103"
"IE","345","Regr Analysis & Forecast","2323","Mechanical & Industrial Engr","21","11","0","5","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","37"
"IE","365","Work Productivity Analysis","2323","Mechanical & Industrial Engr","17","9","0","3","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","29"
"IE","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","7","11","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Subramanian, Arunkumar","22"
"IE","396","Senior Design Project","2323","Mechanical & Industrial Engr","8","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Komperda, Jonathan","11"
"IE","461","Safety Engineering","2323","Mechanical & Industrial Engr","39","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Williams, Quintin Levurn","47"
"IE","467","Discrete Event Simulation","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","1","Pan, Yayue","31"
"IE","471","Operations Research I","2323","Mechanical & Industrial Engr","28","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","He, David Weihua","43"
"IE","473","Stochastic Processes & Queuing","2323","Mechanical & Industrial Engr","21","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","He, David Weihua","29"
"IE","499","Prof Development Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Reckinger, Scott J","15"
"IE","542","Adv Comp Mthds-P&P Design","2323","Mechanical & Industrial Engr","11","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Huang, Jida","30"
"IE","594","Data Science 1","2323","Mechanical & Industrial Engr","19","8","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Anahideh, Hadis","32"
"IE","594","Time Series Analy&Forecasting","2323","Mechanical & Industrial Engr","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Li, Lin","12"
"IE","595","Industrial Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","72","0","0","Lilley, Carmen M","72"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","36","25","11","10","2","0","0","0","0","0","0","0","0","0","0","3","Manafzadeh, Saeed","87"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","39","13","4","0","0","0","0","0","0","0","0","0","0","0","0","5","Yurkiv, Vitaliy Robert","61"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","38","25","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Lilley, Carmen M","69"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","34","28","1","1","3","0","0","0","0","0","0","0","0","0","0","1","Scott, Michael J","68"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","30","9","1","2","0","0","0","0","0","0","0","0","0","0","0","4","Paoli, Roberto","46"
"ME","211","Fluid Mechanics l","2323","Mechanical & Industrial Engr","14","22","17","8","4","0","0","0","1","0","0","0","0","0","0","2","Xu, Jie","68"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","20","11","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Abiade, Jeremiah T","36"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","60","4","1","3","1","0","0","0","0","0","0","0","0","0","0","3","Siow, Yeow","72"
"ME","250","Intro to Engineering Design","2323","Mechanical & Industrial Engr","47","15","7","0","1","0","0","0","0","0","0","0","0","0","0","1","Szwalek, Jamison","71"
"ME","261","Materials for Manufacturing","2737","Civil, Matls & Env Engineering","7","6","5","4","0","0","0","0","1","0","0","0","0","0","0","0","Daly, Matthew","23"
"ME","308","Mechanical Vibrations","2323","Mechanical & Industrial Engr","53","11","2","8","3","0","0","0","0","0","0","0","0","0","0","2","Siow, Yeow","79"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","26","10","2","4","5","0","0","0","0","0","0","0","0","0","0","3","Kim, Myunghee","50"
"ME","312","Dynamic Syst & Control","2323","Mechanical & Industrial Engr","36","12","3","3","5","0","0","0","0","0","0","0","0","0","0","5","Reckinger, Scott J","64"
"ME","320","Mechanisms&Dynamics/Machinery","2323","Mechanical & Industrial Engr","37","19","10","16","3","0","0","0","1","0","0","0","0","0","0","5","Brown, Michael A","91"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","5","18","5","0","3","0","0","0","0","0","0","0","0","0","0","1","Anand, Sushant","32"
"ME","321","Heat Transfer","2323","Mechanical & Industrial Engr","44","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Jung, Eunjung","51"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","15","7","9","7","5","0","0","0","1","0","0","0","0","0","0","2","Lynch, Patrick T","46"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","11","19","17","5","1","0","0","0","0","0","0","0","0","0","0","1","Megaridis, Constantine M","54"
"ME","341","Exp Methods in Mech Engr","2323","Mechanical & Industrial Engr","44","10","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Szwalek, Jamison","60"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","9","13","11","10","8","0","0","0","0","0","0","0","0","0","0","1","Hatami Marbini, Hamed","52"
"ME","370","Mechanical Engineering Design","2323","Mechanical & Industrial Engr","53","49","10","2","3","0","0","0","0","0","0","0","0","0","0","0","Subramanian, Arunkumar","117"
"ME","380","Manufacturing Process Princ","2323","Mechanical & Industrial Engr","43","43","10","1","1","0","0","0","0","0","0","0","0","0","0","0","Subramanian, Arunkumar","98"
"ME","392","Undergraduate Research","2323","Mechanical & Industrial Engr","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Myunghee","11"
"ME","396","Senior Design I","2323","Mechanical & Industrial Engr","18","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Michael A","30"
"ME","396","Senior Design I","2323","Mechanical & Industrial Engr","68","11","4","2","1","0","0","0","0","0","0","0","0","0","0","0","Komperda, Jonathan","86"
"ME","396","Senior Design Project","2323","Mechanical & Industrial Engr","27","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Michael A","38"
"ME","401","Applied Stress Analysis I","2323","Mechanical & Industrial Engr","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shahbazian-Yassar, Reza","11"
"ME","410","Automation & Robotics Applic","2323","Mechanical & Industrial Engr","46","1","4","1","0","0","0","0","2","0","0","0","0","0","0","0","Bhounsule, Pranav Audhut","54"
"ME","411","Mechatronics I","2323","Mechanical & Industrial Engr","8","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Cetin, Sabri","11"
"ME","419","Compressible Flow Theory","2323","Mechanical & Industrial Engr","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Brezinsky, Kenneth","10"
"ME","424","Industrial Energy Mgmt","2323","Mechanical & Industrial Engr","28","7","4","1","0","0","0","0","1","0","0","0","0","0","0","1","Ryan, William A","42"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","4","7","10","1","0","0","0","0","0","0","0","0","0","0","0","2","Aggarwal, Suresh K","24"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","18","23","9","1","0","0","0","0","0","0","0","0","0","0","0","1","Salehi-Khojin, Amin","52"
"ME","429","Internal Combustion Engines","2323","Mechanical & Industrial Engr","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Manafzadeh, Saeed","14"
"ME","494","ME Math","2323","Mechanical & Industrial Engr","11","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Mirbod, Parisa","21"
"ME","499","Prof Development Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","Reckinger, Scott J","46"
"ME","505","Computer Analysis/Mult Syst II","2323","Mechanical & Industrial Engr","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Shabana, Ahmed","10"
"ME","514","Mechanics of  Visous Fluids","2323","Mechanical & Industrial Engr","11","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Yarin, Alexander","17"
"ME","528","Numerical Heat Transfer","2323","Mechanical & Industrial Engr","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Mashayek, Farzad","13"
"ME","542","Adv Comp Mthds- P&P Design","2323","Mechanical & Industrial Engr","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Huang, Jida","13"
"ME","562","Biomedical Implants","2437","Biomedical Eng - Engineering","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mathew Thoppil, Mathew","17"
"ME","595","Mechanical Engineering Seminar","2323","Mechanical & Industrial Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","155","0","1","Lilley, Carmen M","156"
"MENG","405","Emergency Management","2284","Engineering Admin","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Sambanis, Apostolis Stefanos","11"
"MENG","406","Critical Infrastructure","2284","Engineering Admin","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sambanis, Apostolis Stefanos","10"
